,A,P
6078,0.0946126,-14.226
6079,0.0629582,46.344
6080,0.0542986,54.348
6081,0.102097,-6.9
6082,0.0849767,-27.096
6083,0.0214006,72.642
6084,0.0832372,-27.876
6085,0.0221101,72.582
6086,0.101189,0.246
6087,0.0697179,-42.042
6088,0.0951009,18.0
6089,0.00716403,-70.434
6090,0.0829549,30.888
6091,0.00784308,-76.344
6092,0.0928884,-13.134
6093,0.0434725,60.366
6094,0.0771718,-41.514
6095,0.0857244,30.276
6096,0.0721593,-41.79
6097,0.0463717,60.366
6098,0.0710835,-42.714
6099,0.0439074,60.228
6100,0.00587466,-63.756
6101,0.094933,-10.002
6102,0.0462725,60.402
6103,0.0557024,-54.012
6104,0.048218,59.424
6105,0.096787,-12.162
6106,0.0917211,18.978
6107,0.00665286,-66.024
6108,0.0932775,20.49
6109,0.0704045,-43.614
6110,0.079659,31.08
6111,0.0683675,-44.358
6112,0.0466235,59.094
6113,0.0752416,38.4
6114,0.0410922,-61.95
6115,0.0999227,7.818
6116,0.0110779,74.292
6117,0.0402224,-61.608
6118,0.0967107,10.974
6119,0.0401003,-62.928
6120,0.096581,10.104
6121,0.0397952,-64.14
6122,0.0830998,-31.434
6123,0.0685964,42.912
6124,0.0823369,-32.358
6125,0.0720067,39.426
6126,0.0456622,-62.436
6127,0.073792,40.656
6128,0.0441515,-63.27
6129,0.0852971,-30.12
6130,0.0729222,41.334
6131,0.0435259,-59.232
6132,0.0746083,-40.734
6133,0.0831761,33.276
6134,0.0297319,-69.84
6135,0.0845418,32.304
6136,0.0837102,-28.758
6137,0.0973439,-0.768
6138,0.0500185,-58.974
6139,0.088326,-28.746
6140,0.0709996,45.132
6141,0.0822377,-28.92
6142,0.0686345,44.712
6143,0.0859075,-27.432
6144,0.0710835,43.614
6145,0.086411,-28.548
6146,0.00262453,52.11
6147,0.0903935,-18.27
6148,0.0577395,52.41
6149,0.0915837,-19.41
6150,0.00813299,71.55
6151,0.090302,22.89
6152,0.013054,-75.882
6153,0.064774,-47.79
6154,0.0296098,-65.814
6155,0.0835729,32.142
6156,0.0304261,-67.716
6157,0.0727239,-38.508
6158,0.0409701,63.69
6159,0.0732045,-39.678
6160,0.0901952,23.4
6161,0.0123749,-75.684
6162,0.0214998,71.772
6163,0.0825276,-30.36
6164,0.0257722,70.332
6165,0.0877461,-29.07
6166,0.0248033,71.004
6167,0.0952764,0.0
6168,0.0245286,70.872
6169,0.095902,-1.002
6170,0.0240709,70.842
6171,0.0277253,-69.774
6172,0.0967641,2.196
6173,0.0406649,61.824
6174,0.0716558,41.724
6175,0.0434802,-58.812
6176,0.100976,-0.138
6177,0.0446169,-60.498
6178,0.0735631,42.204
6179,0.0409777,-60.63
6180,0.0951085,12.006
6181,0.04686,-59.934
6182,0.0839467,-29.514
6183,0.0678945,42.27
6184,0.0501711,-59.934
6185,0.0964208,14.124
6186,0.0620501,-49.872
6187,0.0980535,13.074
6188,0.00495914,68.838
6189,0.0963521,12.348
6190,0.0283586,-68.076
6191,0.0580828,51.936
6192,0.0621417,-49.926
6193,0.0591509,51.06
6194,0.0593493,-50.526
6195,0.0407946,62.688
6196,0.0557559,-50.874
6197,0.0282441,-70.704
6198,0.0763173,-38.964
6199,0.0986867,-8.244
6200,0.0848393,-28.956
6201,0.0689321,44.802
6202,0.0826955,-29.676
6203,0.0705724,41.622
6204,0.085114,-31.05
6205,0.00605014,68.292
6206,0.0473254,-60.834
6207,0.0584109,53.004
6208,0.00325777,52.146
6209,0.0891042,-17.142
6210,0.0511782,56.1
6211,0.0660176,-48.018
6212,0.0964589,14.802
6213,0.0258409,71.67
6214,0.0134812,-74.19
6215,0.0662694,-46.962
6216,0.0887227,24.432
6217,0.0192338,-74.832
6218,0.0978017,-6.39
6219,0.0379336,-66.93
6220,0.0629354,-47.352
6221,0.0339587,-66.792
6222,0.097672,-5.466
6223,0.0386584,64.386
6224,0.0796819,-35.838
6225,0.0374377,64.146
6226,0.0772481,-36.51
6227,0.0763173,37.578
6228,0.0671773,46.086
6229,0.0487521,-57.816
6230,0.053818,55.428
6231,0.0637288,-47.958
6232,0.0885701,25.866
6233,0.0694966,-46.83
6234,0.0407183,64.062
6235,0.0974278,-6.834
6236,0.0500643,56.058
6237,0.0632024,-47.91
6238,0.0870214,25.986
6239,0.0650411,-49.422
6240,0.0891118,24.906
6241,0.0200273,-74.34
6242,0.0967946,-5.688
6243,0.0172883,-73.818
6244,0.0964284,-6.594
6245,0.0137559,-71.556
6246,0.0955281,-7.452
6247,0.0373385,64.932
6248,0.0195924,-76.038
6249,0.0981297,-4.38
6250,0.0382388,-64.866
6251,0.0968862,-5.184
6252,0.0316317,67.842
6253,0.0978627,-6.24
6254,0.0361788,66.294
6255,0.00283052,35.52
6256,0.0964513,-17.22
6257,0.0016327,-2.79
6258,0.0983739,3.474
6259,0.0435336,-59.334
6260,0.0911183,13.908
6261,0.0462191,-57.69
6262,0.053612,53.268
6263,0.0433581,-61.854
6264,0.0996099,11.19
6265,0.0470889,-60.48
6266,0.0721364,42.816
6267,0.0454714,-61.266
6268,0.0952229,12.492
6269,0.065331,-48.828
6270,0.0907369,22.668
6271,0.0150605,-74.178
6272,0.0978093,-8.064
6273,0.090035,-29.1
6274,0.0467608,60.408
6275,0.0972905,2.742
6276,0.0859075,23.244
6277,0.058594,-52.104
6278,0.0934758,10.872
6279,0.083138,30.672
6280,0.00537875,-64.134
6281,0.048424,58.248
6282,0.00328065,-44.754
6283,0.0854573,28.746
6284,0.00691226,-68.754
6285,0.101128,-13.476
6286,0.047806,60.192
6287,0.0672841,-42.906
6288,0.0867238,30.282
6289,0.072083,-41.616
6290,0.0833287,29.874
6291,0.0698247,-42.288
6292,0.0950475,17.808
6293,0.00751498,-72.624
6294,0.0917745,-12.264
6295,0.098496,9.858
6296,0.0292741,68.562
6297,0.00598148,-74.574
6298,0.0947499,17.778
6299,0.00227357,-30.618
6300,0.0825887,28.272
6301,0.00336458,46.122
6302,0.0943532,-13.614
6303,0.0479205,59.328
6304,0.0931401,-14.43
6305,0.0473025,58.848
6306,0.0969243,-15.882
6307,0.0502779,57.678
6308,0.0766377,38.016
6309,0.0808492,-34.356
6310,0.0981221,-3.474
6311,0.0322955,68.436
6312,0.0983586,-4.44
6313,0.0370791,-64.506
6314,0.0954366,5.766
6315,0.0357363,-65.37
6316,0.0799031,-33.024
6317,0.0972219,-2.316
6318,0.0299226,67.842
6319,0.0981069,-3.36
6320,0.020012,-71.406
6321,0.0779119,36.282
6322,0.0401995,-64.644
6323,0.0984044,8.628
6324,0.0137101,74.784
6325,0.0996938,7.566
6326,0.0184861,73.734
6327,0.066628,47.1
6328,0.0898366,-25.044
6329,0.0985417,5.886
6330,0.0391009,-65.736
6331,0.0818334,34.152
6332,0.0735326,-37.41
6333,0.095551,-6.906
6334,0.0360034,65.496
6335,0.0927052,-18.894
6336,0.0918355,15.114
6337,0.00558475,66.282
6338,0.0511782,-55.746
6339,0.0964894,14.724
6340,0.064919,-45.714
6341,0.0503466,56.802
6342,0.0916905,-17.646
6343,0.00481418,64.608
6344,0.0969472,13.596
6345,0.00695804,69.828
6346,0.0408251,62.952
6347,0.0922093,-7.536
6348,0.0711217,-39.282
6349,0.0833898,31.452
6350,0.0282747,-71.484
6351,0.0832219,30.654
6352,0.0419848,62.706
6353,0.0963826,0.528
6354,0.0221483,72.414
6355,0.10421,1.47
6356,0.0432513,-61.17
6357,0.0946965,12.174
6358,0.0446017,-59.07
6359,0.075089,40.548
6360,0.0434268,-59.994
6361,0.0842061,-30.438
6362,0.0606768,-50.718
6363,0.0964589,9.276
6364,0.0835652,31.896
6365,0.00908667,-74.394
6366,0.0452349,59.844
6367,0.0534899,-54.636
6368,0.0635381,48.498
6369,0.0861058,-26.262
6370,0.0172349,73.302
6371,0.0880208,-24.516
6372,0.066216,46.638
6373,0.0528872,-54.546
6374,0.065743,48.138
6375,0.0943456,-15.66
6376,0.00322725,-67.452
6377,0.0938497,-16.584
6378,0.00196077,30.132
6379,0.0962071,-17.838
6380,0.0518878,56.1
6381,0.0497057,-55.002
6382,0.0945439,15.186
6383,0.00363924,-55.758
6384,0.0997396,-15.75
6385,0.00222017,-19.032
6386,0.0893407,16.638
6387,0.0453646,-57.546
6388,0.0555499,54.798
6389,0.0878758,-15.924
6390,0.0518496,54.768
6391,0.0671239,-46.998
6392,0.0950551,13.326
6393,0.0989537,-7.524
6394,0.0898213,23.568
6395,0.0662999,-49.128
6396,0.0554888,54.108
6397,0.0611422,-49.26
6398,0.0794759,-29.4
6399,0.0834813,33.012
6400,0.0753636,-39.078
6401,0.0401309,-61.104
6402,0.0924993,11.796
6403,0.00839239,71.52
6404,0.0956426,10.53
6405,0.0617678,-50.598
6406,0.0892491,23.544
6407,0.060776,-51.534
6408,0.0564806,51.912
6409,0.0898442,-23.22
6410,0.0608752,50.49
6411,0.0663228,48.294
6412,0.0143891,74.64
6413,0.0927129,18.306
6414,0.0169908,74.226
6415,0.0439684,60.204
6416,0.0703969,-43.782
6417,0.053406,56.064
6418,0.0898061,-26.496
6419,0.061928,-46.26
6420,0.0862966,27.096
6421,0.0493929,57.336
6422,0.0956349,-3.012
6423,0.0544512,55.878
6424,0.0654607,-47.37
6425,0.0875173,26.652
6426,0.0689931,-45.804
6427,0.0881276,25.752
6428,0.0493243,58.578
6429,0.0033951,-54.408
6430,0.0840764,28.8
6431,0.0835042,-32.712
6432,0.0177766,73.938
6433,0.0915074,-22.824
6434,0.0135193,74.532
6435,0.0403903,-63.072
6436,0.0930867,10.44
6437,0.0383532,-63.762
6438,0.0796285,-30.996
6439,0.0609896,-52.11
6440,0.0917134,19.488
6441,0.0571749,-52.482
6442,0.0820775,-33.444
6443,0.0940785,-13.182
6444,0.0948415,17.388
6445,0.09829,-14.664
6446,0.0641179,48.282
6447,0.0565417,-55.95
6448,0.064095,47.58
6449,0.0528948,-56.268
6450,0.0649953,46.716
6451,0.0538027,-54.132
6452,0.0951619,16.446
6453,0.0541613,-55.434
6454,0.0910726,18.63
6455,0.0677419,-45.864
6456,0.0944524,14.772
6457,0.00199892,-21.27
6458,0.0928273,16.68
6459,0.0504763,-58.218
6460,0.0946813,15.582
6461,0.00480655,-71.34
6462,0.0897832,-14.526
6463,0.0471575,58.554
6464,0.0684896,-45.354
6465,0.087914,28.506
6466,0.0658193,-45.99
6467,0.0932698,-12.486
6468,0.043503,61.05
6469,0.0755086,37.818
6470,0.0768209,-34.122
6471,0.0344775,67.356
6472,0.0781178,35.016
6473,0.0762639,-37.398
6474,0.0911717,-17.724
6475,0.050072,56.142
6476,0.0919042,-18.798
6477,0.0993199,3.744
6478,0.0488055,-60.3
6479,0.0981755,2.946
6480,0.0859914,-28.884
6481,0.0567706,-51.87
6482,0.0409472,61.788
6483,0.0753713,-39.474
6484,0.0833974,31.878
6485,0.0998769,-0.036
6486,0.0301133,-71.094
6487,0.0718389,-41.088
6488,0.0443575,61.056
6489,0.0758672,-39.612
6490,0.0427096,60.84
6491,0.0718389,-40.026
6492,0.085175,30.804
6493,0.0731435,-41.346
6494,0.100243,-10.992
6495,0.0396655,63.21
6496,0.0416567,-62.28
6497,0.0840611,-32.646
6498,0.0978322,-9.81
6499,0.042908,61.374
6500,0.0729833,-40.11
6501,0.0791097,31.632
6502,0.0704579,-40.8
6503,0.0953984,19.032
6504,0.0679173,-41.466
6505,0.0827794,29.508
6506,0.0262223,-69.522
6507,0.101677,1.284
6508,0.0428774,61.176
6509,0.0711217,41.52
6510,0.0276643,-68.868
6511,0.0829396,29.448
6512,0.0978398,-2.568
6513,0.0224077,-71.856
6514,0.0689855,-43.902
6515,0.0838552,30.102
6516,0.0226518,-70.506
6517,0.012436,74.682
6518,0.0981755,8.472
6519,0.0769277,39.138
6520,0.0897527,-22.032
6521,0.0781331,38.196
6522,0.088654,-22.884
6523,0.00910956,-75.864
6524,0.0887227,-23.91
6525,0.0615389,49.794
6526,0.0898442,-22.092
6527,0.0620196,49.05
6528,0.0907598,-23.22
6529,0.0649114,47.88
6530,0.0584033,-53.256
6531,0.0604479,49.944
6532,0.00917822,73.686
6533,0.0877385,-23.214
6534,0.0560381,-55.146
6535,0.0923009,18.996
6536,0.00306703,-44.472
6537,0.0947804,-11.634
6538,0.0464556,59.106
6539,0.0959249,-1.212
6540,0.0253984,-71.292
6541,0.0974431,-2.322
6542,0.0220872,-70.722
6543,0.0992131,-0.708
6544,0.0283891,69.534
6545,0.0979695,-1.494
6546,0.0237275,-75.336
6547,0.0996556,-2.61
6548,0.0496523,57.21
6549,0.031067,67.71
6550,0.0766301,-34.65
6551,0.0762792,38.886
6552,0.0897603,-22.47
6553,0.0793767,37.674
6554,0.0864949,-23.046
6555,0.0939412,7.788
6556,0.0094834,73.002
6557,0.096375,6.624
6558,0.0954518,-14.154
6559,0.00311281,-45.0
6560,0.0542605,-55.158
6561,0.0945973,18.42
6562,0.00337984,-54.936
6563,0.0850301,28.554
6564,0.0256807,-70.536
6565,0.0540316,-52.638
6566,0.0983357,6.894
6567,0.0764775,40.164
6568,0.0393603,-62.934
6569,0.0969625,9.852
6570,0.00716403,73.518
6571,0.0927434,9.432
6572,0.0115586,73.686
6573,0.0961766,8.154
6574,0.0401385,-63.288
6575,0.0956349,7.308
6576,0.0869451,29.598
6577,0.0668492,-44.832
6578,0.0965276,-14.61
6579,0.0206453,-72.336
6580,0.065064,-44.376
6581,0.0496294,58.248
6582,0.0974431,-2.616
6583,0.0232774,-72.588
6584,0.0922246,25.668
6585,0.0681615,-46.266
6586,0.0966496,-15.636
6587,0.0528109,57.636
6588,0.094666,-16.386
6589,0.0516589,57.204
6590,0.0984197,-3.726
6591,0.0331118,66.522
6592,0.0790257,-33.654
6593,0.0362551,65.298
6594,0.0831838,-35.334
6595,0.080193,36.252
6596,0.0812764,-36.126
6597,0.0769353,38.232
6598,0.0933766,17.436
6599,0.00289156,-46.026
6600,0.0398562,-63.69
6601,0.0953832,7.002
6602,0.0360796,-67.8
6603,0.0234147,72.318
6604,0.0983891,3.762
6605,0.0400469,62.988
6606,0.099793,2.694
6607,0.022278,72.804
6608,0.0841908,-27.534
6609,0.0631337,46.626
6610,0.0874104,-25.974
6611,0.0206758,72.996
6612,0.101151,2.478
6613,0.0227205,72.18
6614,0.0974889,1.968
6615,0.0218736,72.774
6616,0.100853,0.654
6617,0.0897145,23.352
6618,0.0572436,-51.024
6619,0.0624316,51.324
6620,0.0387652,-61.386
6621,0.0713658,40.296
6622,0.0395815,-63.024
6623,0.0733876,39.228
6624,0.0909429,-22.104
6625,0.078095,37.854
6626,0.0748525,-36.456
6627,0.0347292,66.138
6628,0.10183,-5.832
6629,0.034035,67.23
6630,0.0669942,45.042
6631,0.0945363,-16.11
6632,0.0182573,-73.716
6633,0.0895543,26.148
6634,0.0646443,-48.678
6635,0.0402911,64.38
6636,0.0970311,-6.288
6637,0.0102616,-70.026
6638,0.0804906,33.45
6639,0.0745091,-38.832
6640,0.0435183,60.96
6641,0.0814443,30.342
6642,0.00672153,-64.83
6643,0.0913167,-22.494
6644,0.0112,73.302
6645,0.0798573,-34.446
6646,0.0741429,39.612
6647,0.0923238,-24.636
6648,0.0745244,38.784
6649,0.0951467,7.23
6650,0.0346148,66.492
6651,0.0781636,-34.248
6652,0.0799184,36.522
6653,0.0798421,-35.556
6654,0.0961156,-4.446
6655,0.0314028,67.692
6656,0.0961003,8.532
6657,0.0416033,-67.014
6658,0.0982976,7.362
6659,0.0135804,75.366
6660,0.0991902,6.384
6661,0.0782399,37.218
6662,0.0881505,-24.024
6663,0.0961461,6.846
6664,0.0111542,73.482
6665,0.0615237,48.972
6666,0.0329134,-63.816
6667,0.0956426,7.794
6668,0.0146943,73.644
6669,0.088387,-22.494
6670,0.00683597,-70.824
6671,0.0804677,30.948
6672,0.00371553,-50.892
6673,0.08429,29.604
6674,0.0233308,-71.922
6675,0.0772176,39.468
6676,0.0413516,-64.614
6677,0.0954061,9.354
6678,0.00817114,70.914
6679,0.08989,-20.946
6680,0.0721974,41.67
6681,0.0947194,-19.626
6682,0.0598376,51.708
6683,0.0959477,-9.33
6684,0.0596697,51.03
6685,0.0962453,-10.332
6686,0.0641713,49.572
6687,0.0981908,-11.52
6688,0.00891882,-75.114
6689,0.09343,17.604
6690,0.00874335,-77.724
6691,0.0930867,-12.864
6692,0.00565341,-70.392
6693,0.0878453,-24.786
6694,0.063828,48.918
6695,0.0393374,-65.796
6696,0.063767,48.24
6697,0.0289308,68.73
6698,0.0982747,-4.428
6699,0.0909123,-25.236
6700,0.0151368,73.608
6701,0.0955358,3.804
6702,0.0293733,-65.562
6703,0.0790334,32.796
6704,0.0309449,-67.908
6705,0.0966802,-9.18
6706,0.0297319,-68.82
6707,0.098496,-7.506
6708,0.0418398,62.964
6709,0.0754552,-37.848
6710,0.0305101,-67.776
6711,0.00157166,-52.404
6712,0.0938039,-19.14
6713,0.0553744,54.69
6714,0.0605776,-49.086
6715,0.0855031,24.96
6716,0.013176,-71.97
6717,0.103386,-6.402
6718,0.0509875,56.598
6719,0.0960774,-6.546
6720,0.0520709,55.776
6721,0.0658269,-48.27
6722,0.0882344,25.962
6723,0.0173265,-75.588
6724,0.0891423,25.02
6725,0.0800633,-36.75
6726,0.0905385,24.0
6727,0.0182878,-74.574
6728,0.0952611,-6.318
6729,0.0348055,66.054
6730,0.0751958,-36.396
6731,0.0339739,65.802
6732,0.0235215,-73.47
6733,0.0802541,36.12
6734,0.0215608,-73.92
6735,0.0978551,-5.166
6736,0.0354922,66.972
6737,0.0637136,47.868
6738,0.0534976,-56.052
6739,0.0970693,17.388
6740,0.0543215,-53.868
6741,0.0992589,5.472
6742,0.0367815,65.298
6743,0.0764546,-35.496
6744,0.0368426,66.156
6745,0.0772405,-36.69
6746,0.0766835,37.326
6747,0.0348132,-65.124
6748,0.080399,36.06
6749,0.0727773,-38.106
6750,0.0979848,-5.112
6751,0.0970769,14.706
6752,0.0659642,-46.362
6753,0.0939031,-15.708
6754,0.0491107,57.78
6755,0.0649953,-45.48
6756,0.0870137,28.068
6757,0.0689015,-44.01
6758,0.0902181,26.85
6759,0.0624774,47.088
6760,0.0108948,73.95
6761,0.0877461,-23.856
6762,0.0146256,73.374
6763,0.0946813,18.192
6764,0.0181733,72.894
6765,0.0811696,-34.488
6766,0.0356753,65.844
6767,0.0818486,-35.628
6768,0.0780034,36.12
6769,0.0361025,-63.438
6770,0.100579,5.52
6771,0.0802312,36.39
6772,0.0811543,-35.97
6773,0.0815511,35.412
6774,0.0802617,-36.906
6775,0.0750737,37.806
6776,0.0381243,-62.88
6777,0.0790257,36.486
6778,0.0916829,16.008
6779,0.00583652,-71.832
6780,0.0943532,14.82
6781,0.00245668,-25.734
6782,0.0948262,-12.738
6783,0.0493624,58.086
6784,0.0553973,-53.808
6785,0.0961461,16.854
6786,0.0506365,-53.808
6787,0.0218126,72.702
6788,0.0857701,-26.64
6789,0.0660787,46.968
6790,0.0527499,-56.784
6791,0.0962605,16.812
6792,0.0505984,-57.48
6793,0.0491641,56.868
6794,0.0515139,-58.926
6795,0.00381471,59.586
6796,0.0957875,-16.83
6797,0.0950093,14.304
6798,0.00279237,38.232
6799,0.0936894,13.578
6800,0.00158692,-31.5
6801,0.0925145,-14.322
6802,0.00327303,54.948
6803,0.0941243,14.358
6804,0.0457842,-59.988
6805,0.0544665,53.868
6806,0.0619738,-47.616
6807,0.0897527,23.22
6808,0.100937,2.34
6809,0.0339434,-68.826
6810,0.0692983,44.772
6811,0.0713429,-40.95
6812,0.0793614,33.156
6813,0.0302964,-70.182
6814,0.098969,2.502
6815,0.0182191,73.902
6816,0.0318224,-66.558
6817,0.0970693,2.886
6818,0.0967031,-18.246
6819,0.00457004,60.186
6820,0.0938497,-18.9
6821,0.0941167,14.958
6822,0.00479892,63.828
6823,0.0961766,-16.08
6824,0.0499728,55.716
6825,0.091538,-16.494
6826,0.0510027,56.724
6827,0.0491641,-57.54
6828,0.0507967,56.166
6829,0.0691915,-45.27
6830,0.0527422,55.158
6831,0.10138,-6.018
6832,0.0882802,-26.676
6833,0.0831151,33.762
6834,0.0341418,-66.588
6835,0.0487521,-58.764
6836,0.0952535,12.258
6837,0.0625005,-48.54
6838,0.0880437,25.302
6839,0.00560001,64.284
6840,0.0863729,24.642
6841,0.0792317,-37.506
6842,0.0918202,23.16
6843,0.061928,-48.504
6844,0.0941854,22.038
6845,0.0472949,-60.99
6846,0.0954061,10.422
6847,0.00342561,60.696
6848,0.0941701,-20.292
6849,0.0546649,54.066
6850,0.0964055,-18.636
6851,0.00790411,71.778
6852,0.0981374,10.08
6853,0.00438693,64.56
6854,0.0976338,9.234
6855,0.0691915,42.936
6856,0.0418246,-59.748
6857,0.0619357,52.146
6858,0.0911031,-21.972
6859,0.0592577,51.882
6860,0.0941091,-8.976
6861,0.0867543,22.11
6862,0.0139771,-73.632
6863,0.0963902,-8.682
6864,0.0737309,-40.422
6865,0.0965352,-9.666
6866,0.0551836,53.13
6867,0.102738,-8.496
6868,0.0421069,62.646
6869,0.0625768,-49.062
6870,0.0600436,50.982
6871,0.0875096,-20.436
6872,0.098496,-0.936
6873,0.0249101,71.316
6874,0.100243,-2.076
6875,0.0272523,70.326
6876,0.0841908,-29.724
6877,0.00902563,72.396
6878,0.0909276,-19.338
6879,0.0113297,73.218
6880,0.0949101,19.836
6881,0.0101395,74.136
6882,0.092629,-21.57
6883,0.0595477,52.26
6884,0.059891,-51.954
6885,0.0874639,22.53
6886,0.101479,1.218
6887,0.0307924,-69.198
6888,0.0989766,0.558
6889,0.0444643,60.228
6890,0.074944,-41.022
6891,0.0845189,32.94
6892,0.0724416,-41.754
6893,0.0818028,32.454
6894,0.0741506,-43.104
6895,0.0237657,-71.544
6896,0.0943532,-11.37
6897,0.00429538,-67.572
6898,0.0945363,17.226
6899,0.0972219,-3.57
6900,0.0527041,56.352
6901,0.0698705,-45.384
6902,0.0404513,-65.244
6903,0.101136,5.316
6904,0.038254,-65.808
6905,0.0654912,47.736
6906,0.0348513,-66.006
6907,0.0994496,6.36
6908,0.0317309,-65.976
6909,0.0798879,34.902
6910,0.0762105,-37.158
6911,0.0419085,62.778
6912,0.0619967,-48.654
6913,0.0860143,-29.628
6914,0.0840764,31.08
6915,0.0288316,-68.802
6916,0.0945973,0.858
6917,0.0244294,71.004
6918,0.0855565,-29.964
6919,0.0271837,70.266
6920,0.0883031,-28.326
6921,0.0623705,-48.636
6922,0.0106507,-78.228
6923,0.0923772,-20.262
6924,0.0597537,51.066
6925,0.0577548,-49.956
6926,0.0902333,23.28
6927,0.0595019,-51.516
6928,0.0905461,22.392
6929,0.057358,-52.218
6930,0.0613177,50.772
6931,0.0593951,-53.856
6932,0.0914235,20.586
6933,0.00746921,-70.08
6934,0.101166,8.352
6935,0.0567706,-52.17
6936,0.0900884,21.558
6937,0.0568926,52.116
6938,0.0637746,-49.422
6939,0.0907292,-18.372
6940,0.0562136,54.792
6941,0.0601428,-48.534
6942,0.0975194,11.178
6943,0.0961232,-9.588
6944,0.0914693,23.7
6945,0.0709081,43.698
6946,0.0488055,-57.288
6947,0.0718312,42.81
6948,0.0463717,-61.602
6949,0.0837712,-27.936
6950,0.0430453,-58.122
6951,0.0881429,-29.562
6952,0.0665135,45.054
6953,0.0891805,24.48
6954,0.015503,-77.106
6955,0.0966725,-6.15
6956,0.0894551,24.534
6957,0.0204469,-73.974
6958,0.0943761,-16.998
6959,0.0784688,-37.596
6960,0.0790639,36.54
6961,0.0316164,-65.604
6962,0.00228883,26.79
6963,0.0996175,-15.108
6964,0.0523379,56.382
6965,0.093163,-15.33
6966,0.00468448,62.016
6967,0.0910573,24.018
6968,0.0962987,3.438
6969,0.0198823,72.498
6970,0.0490801,56.97
6971,0.00157929,-15.15
6972,0.0942464,15.384
6973,0.00534061,-75.48
6974,0.0961156,14.316
6975,0.00247194,29.88
6976,0.093636,-16.248
6977,0.048691,57.48
6978,0.0674443,-46.572
6979,0.0850301,27.816
6980,0.00568393,-67.974
6981,0.0963368,-14.088
6982,0.00270082,39.804
6983,0.0967259,-15.12
6984,0.0466921,59.064
6985,0.0651326,-44.934
6986,0.0481417,58.17
6987,0.0631566,-45.648
6988,0.0836492,28.05
6989,0.0271684,-72.684
6990,0.0959325,-13.926
6991,0.0449603,59.82
6992,0.0945363,-14.724
6993,0.00294496,-54.402
6994,0.08606,27.708
6995,0.0215684,-74.202
6996,0.0995336,-2.808
6997,0.001503,-13.05
6998,0.0898366,25.572
6999,0.0233613,-73.83
7000,0.101037,-4.854
7001,0.0333254,67.788
7002,0.0638661,48.336
7003,0.0137864,73.632
7004,0.0915837,-22.296
7005,0.07692,37.896
7006,0.0906224,-23.184
7007,0.0672383,47.676
7008,0.0543139,-52.902
7009,0.0938573,17.622
7010,0.00688174,-67.83
7011,0.0856938,30.498
7012,0.00659946,-70.596
7013,0.0495379,58.158
7014,0.0705037,-42.318
7015,0.0867696,28.698
7016,0.0241395,-69.996
7017,0.0971532,0.99
7018,0.0264055,70.014
7019,0.0289003,-71.4
7020,0.100075,1.23
7021,0.0845571,-30.39
7022,0.101204,0.174
7023,0.0250856,71.646
7024,0.0821843,-29.868
7025,0.0686574,43.92
7026,0.0833898,-31.086
7027,0.0409777,-61.476
7028,0.0985036,0.42
7029,0.0249101,-72.45
7030,0.103463,-1.032
7031,0.0318911,68.706
7032,0.0991139,-1.5
7033,0.0865254,29.292
7034,0.0277559,-71.028
7035,0.0226289,-71.004
7036,0.101052,-3.6
7037,0.0796895,-34.986
7038,0.0152283,74.436
7039,0.0886693,-22.176
7040,0.00269319,4.386
7041,0.0927663,17.376
7042,0.0633779,47.946
7043,0.0870137,27.522
7044,0.00827795,-77.868
7045,0.0314715,68.334
7046,0.06955,-45.942
7047,0.0518878,56.856
7048,0.0893636,-28.56
7049,0.0662618,46.02
7050,0.047806,-57.918
7051,0.0934453,15.498
7052,0.0525286,-56.724
7053,0.0925832,14.706
7054,0.00306703,-53.724
7055,0.087029,-27.108
7056,0.0633168,47.16
7057,0.0937505,-16.806
7058,0.0679402,45.744
7059,0.0560153,-55.524
7060,0.0657735,45.336
7061,0.0532763,-56.166
7062,0.0114136,70.668
7063,0.0498583,-56.478
7064,0.00823218,70.11
7065,0.0851369,-28.95
7066,0.0066376,65.238
7067,0.0844884,-29.916
7068,0.0026703,53.73
